mon,sort,na,aggmonit,aggmonit2,aggtarget,indicatorName,activityName,sect,ob,indicatorId.x,indicatorId.y,activityCategory.x,indicatorCategory.x,aggregation.x,units.x,reportingFrequency.x,locationTypeName.x,activityId.x,databaseId.x.x,indicatorCode.x,objective.x,sector.x,Category.x,activity2.x,activityCategory.y,indicatorCategory.y,aggregation.y,units.y,reportingFrequency.y,locationTypeName.y,activityId.y,databaseId.x.y,indicatorCode.y,objective.y,sector.y,Category.y,activity2.y
no,tosort,na,,,,Urban/Rural Syrian Women (Age 18 and above),[REF4.4]Specialised Services/Case Mngmt.,PROTECTION,Child Protection,,86720,,,,,,,,,,,,,,PROT[4]Child Protection,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9723,1662,,Child Protection,PROTECTION,Refugee,Specialised Services/Case Mngmt.
no,tosort,,,,,# of WGBM participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86528,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,yes,,,,,#agencies with operational complaints and accountability mechanisms,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392735,86529,PROT[2]Community Empowered; Services to Vuln,Indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,PROT[2]Community Empowered; Services to Vuln,Indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
no,out,,,,,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,87482,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Budget,0,%,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
no,out,,,,,Budgetary Requirement for 2015,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86526,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Budget,0,USD $,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
no,tosort,,,,,Camps Syrian Boys (Age 0-17),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86515,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86515,86544,,Camps Syrian Boys (Age 0-17) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392723,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Girls (Age 0-17),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86518,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86518,86544,,Camps Syrian Girls (Age 0-17) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392724,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Men (Age 18 and above),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86521,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86521,86544,,Camps Syrian Men (Age 18 and above) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392725,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Women (Age 18 and above),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86524,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86524,86544,,Camps Syrian Women (Age 18 and above) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392726,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,Host Community Boys (Age 0-17),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86514,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86514,86544,,Host Community Boys (Age 0-17) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392727,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,Host Community Girls (Age 0-17),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86517,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86517,86544,,Host Community Girls (Age 0-17) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392728,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,Host Community Men (Age 18 and above),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86520,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86520,86544,,Host Community Men (Age 18 and above) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392729,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,Host Community Women (Age 18 and above),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86523,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86523,86544,,Host Community Women (Age 18 and above) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392730,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Boys (Age 0-17),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86516,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86516,86544,,Urban/Rural Syrian Boys (Age 0-17) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392731,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Girls (Age 0-17),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86519,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86519,86544,,Urban/Rural Syrian Girls (Age 0-17) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392732,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Men (Age 18 and above),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86522,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86522,86544,,Urban/Rural Syrian Men (Age 18 and above) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392733,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Women (Age 18 and above),[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,,86522,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9711,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation
yes,no,,86522,86544,,Urban/Rural Syrian Women (Age 18 and above) participating in information sessions or receiving information about services,[REF2.1]Info on services; Participation,PROTECTION,Community Empowered; Services to Vuln,2146392734,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14335,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Info on services; Participation,,,,,,,,,,,,,
no,tosort,,,,,# of WGBM participating in Youth Committees,[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,,86544,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Indicator,0,# of benef.,0,SyrRefRespRRP6,9712,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt
no,out,,,,,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,,87483,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Budget,0,%,0,SyrRefRespRRP6,9712,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt
no,out,,,,,Budgetary Requirement for 2015,[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,,86542,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Budget,0,USD $,0,SyrRefRespRRP6,9712,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt
no,tosort,,,,,Camps Syrian Boys (Age 0-17),[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,,86531,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9712,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt
yes,no,,86531,86544,,Camps Syrian Boys (Age 0-17) participating in Youth Committees,[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,2146392736,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14336,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Girls (Age 0-17),[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,,86534,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9712,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt
yes,no,,86534,86544,,Camps Syrian Girls (Age 0-17) participating in Youth Committees,[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,2146392737,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14336,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Men (Age 18 and above),[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,,86537,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9712,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt
yes,no,,86537,86544,,Camps Syrian Men (Age 18 and above) participating in Youth Committees,[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,2146392738,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14336,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Women (Age 18 and above),[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,,86540,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9712,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt
yes,no,,86540,86544,,Camps Syrian Women (Age 18 and above) participating in Youth Committees,[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,2146392739,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14336,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt,,,,,,,,,,,,,
no,tosort,,,,,Host Community Boys (Age 0-17),[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,,86530,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9712,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt
yes,no,,86530,86544,,Host Community Boys (Age 0-17) participating in Youth Committees,[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,2146392740,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14336,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt,,,,,,,,,,,,,
no,tosort,,,,,Host Community Girls (Age 0-17),[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,,86533,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9712,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt
yes,no,,86533,86544,,Host Community Girls (Age 0-17) participating in Youth Committees,[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,2146392741,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14336,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt,,,,,,,,,,,,,
no,tosort,,,,,Host Community Men (Age 18 and above),[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,,86536,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9712,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt
yes,no,,86536,86544,,Host Community Men (Age 18 and above) participating in Youth Committees,[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,2146392742,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14336,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt,,,,,,,,,,,,,
no,tosort,,,,,Host Community Women (Age 18 and above),[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,,86539,,,,,,,,,,,,,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9712,1662,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt
yes,no,,86539,86544,,Host Community Women (Age 18 and above) participating in Youth Committees,[REF2.2]Community Self-Mngmt,PROTECTION,Community Empowered; Services to Vuln,2146392743,,PROT[2]Community Empowered; Services to Vuln,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14336,2300,,Community Empowered; Services to Vuln,PROTECTION,Refugee,Community Self-Mngmt,,,,,,,,,,,,,
