"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"5692","SHELTER","01/11/2014","1. Host Communities","1. Housing units upgraded to minimum standard","NA","IRBID","","JHAS","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",54,"#","Irbid Governorate","North",""
"5694","SHELTER","01/05/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"MAFRAQ","Boys","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",36,"Individual","Mafraq Governorate","North","Camp"
"5698","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",78,"Individual","Liwa al Mazar ash Shamali","North","other Affected"
"5734","SHELTER","01/09/2014","1. Host Communities","3. Refugees enabled to pay rent on time","NA","JARASH","","ICMC","   Urban areas - ","Direct appeal","None","Yes","1","1708",2,"Individual","Liwa Qasabat Jarash","North",""
"5751","SHELTER","01/07/2014","1. Host Communities","5. Increased awareness about tenure",,"MAFRAQ","Women","Caritas","   Urban areas - ","Direct appeal","None","Yes","1","1711",32,"Individual","Mafraq City","North","Urban"
"5763","SHELTER","01/11/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",243,"Individual","Irbid Governorate","North","Urban"
"5766","SHELTER","01/12/2014","2. Planned Site","3. Emergency shelter provided","NA","ZaatariCamp","","UNHCR","Camp    - ","Direct appeal","UNHCR","Yes","5","2",874,"#","Zaatari Camp (all district)","2",""
"5767","SHELTER","01/03/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",86,"Individual","Irbid Governorate","North","Urban"
"5769","SHELTER","01/09/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",125,"Individual","Irbid Governorate","North","Urban"
"5773","SHELTER","01/03/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",2,"Individual","Irbid Governorate","North","Camp"
"5774","SHELTER","01/05/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",5,"Individual","Irbid Governorate","North","Urban"
"5775","SHELTER","01/01/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",93,"Individual","Irbid Governorate","North","Urban"
"5780","SHELTER","01/01/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",1,"Individual","Irbid Governorate","North","Camp"
"5781","SHELTER","01/06/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",169,"Individual","Irbid Governorate","North","Urban"
"5786","SHELTER","01/08/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",18,"Individual","Liwa at Tayyibah","North","Urban"
"5796","SHELTER","01/07/2014","1. Host Communities","1. Housing units upgraded to minimum standard","NA","MAFRAQ","","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1711",28,"#","Mafraq Governorate","North",""
"5843","SHELTER","01/10/2014","2. Planned Site","5. T-shelter units provided and maintained",,"AzraqCamp","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1192,"Individual","Azraq Camp","2","Camp"
"5862","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",36,"Individual","Liwa Bani Ubayid","North","Urban"
"5865","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",27,"Individual","Liwa al Mazar ash Shamali","North","Camp"
"5870","SHELTER","01/01/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",15,"Individual","Liwa Qasabat Irbid","North",""
"5875","SHELTER","01/10/2014","2. Planned Site","3. Emergency shelter provided",,"ZaatariCamp","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",331,"Individual","Zaatari Camp (all district)","2","Camp"
"5882","SHELTER","01/03/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"IRBID","Women","MC","   Urban areas - ","Direct appeal","None","Yes","1","1707",42,"Individual","Liwa Bani Ubayid","North","Urban"
"5883","SHELTER","01/09/2013","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",17,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"5906","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"MAFRAQ","Men","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1711",10,"Individual","Mafraq Governorate","North","other Affected"
"5907","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather","NA","MAFRAQ","","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1711",10,"Individual","Mafraq Governorate","North",""
"5910","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"MAFRAQ","Boys","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1711",391,"Individual","Mafraq Governorate","North","Camp"
"5954","SHELTER","01/02/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Women","Caritas","   Urban areas - ","Direct appeal","None","Yes","1","1707",147,"Individual","Irbid Governorate","North","Urban"
"5955","SHELTER","01/08/2014","2. Planned Site","3. Emergency shelter provided",,"ZaatariCamp","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",42,"Individual","Zaatari Camp (all district)","2","Camp"
"5961","SHELTER","01/03/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","Caritas","   Urban areas - ","Direct appeal","None","Yes","1","1707",142,"Individual","Irbid Governorate","North","Urban"
"5962","SHELTER","01/08/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","Caritas","   Urban areas - ","Direct appeal","None","Yes","1","1707",87,"Individual","Irbid Governorate","North","Urban"
"5984","SHELTER","01/05/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",22,"Individual","Liwa at Tayyibah","North","Camp"
"5986","SHELTER","01/06/2014","1. Host Communities","5. Increased awareness about tenure",,"MAFRAQ","Men","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1711",4,"Individual","Liwa Qasabat al Mafraq","North","other Affected"
"5994","SHELTER","01/05/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",158,"Individual","Liwa Qasabat Irbid","North",""
"5997","SHELTER","01/01/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",6,"Individual","Liwa Qasabat Irbid","North","Urban"
"6003","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",26,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"6019","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",265,"Individual","Liwa Bani Ubayid","North","Urban"
"6021","SHELTER","01/08/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",180,"Individual","Liwa Qasabat Irbid","North","other Affected"
"6025","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",20,"Individual","Liwa at Tayyibah","North","Urban"
"6030","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",65,"Individual","Liwa Qasabat Irbid","North","Urban"
"6033","SHELTER","01/05/2014","1. Host Communities","1. Housing units upgraded to minimum standard","NA","MAFRAQ","","JHAS","   Urban areas - ","Appeal outside of RRP6","None","No","1","1711",10,"#","Mafraq Governorate","North",""
"6034","SHELTER","01/01/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"ZARQA","Girls","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","1","1712",257,"Individual","Zarqa City","North","Urban"
"6079","SHELTER","01/08/2014","1. Host Communities","5. Increased awareness about tenure","NA","MADABA","","Caritas","   Urban areas - ","Indirect appeal","None","Yes","2","1710",100,"#","Madaba Governorate","Center",""
"6091","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",75,"Individual","Liwa al Kurah","North","Camp"
"6114","SHELTER","01/09/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",307,"Individual","Liwa Qasabat Irbid","North","other Affected"
"6121","SHELTER","01/06/2014","2. Planned Site","5. T-shelter units provided and maintained",,"AzraqCamp","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1548,"Individual","Azraq Camp","2","Camp"
"6126","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",202,"Individual","Liwa al Kurah","North","other Affected"
"6135","SHELTER","01/01/2014","1. Host Communities","5. Increased awareness about tenure",,"MADABA","Women","Caritas","   Urban areas - ","Indirect appeal","None","Yes","2","1710",32,"Individual","Madaba Governorate","Center","Urban"
"6136","SHELTER","01/12/2013","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",177,"Individual","Liwa al Mazar ash Shamali","North","other Affected"
"6138","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",62,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"6154","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"ZARQA","Men","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","1","1712",274,"Individual","Zarqa City","North","Urban"
"6159","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",45,"Individual","Liwa al Wasatiyah","North",""
"6160","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",6,"Individual","Liwa al Wasatiyah","North","Urban"
"6175","SHELTER","01/01/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"ZARQA","Girls","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","1","1712",80,"Individual","Zarqa City","North","other Affected"
"6214","SHELTER","01/07/2014","1. Host Communities","5. Increased awareness about tenure",,"MADABA","Men","Caritas","   Urban areas - ","Indirect appeal","None","Yes","2","1710",30,"Individual","Madaba Governorate","Center","Urban"
"6215","SHELTER","01/02/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",158,"Individual","Liwa al Mazar ash Shamali","North",""
"6216","SHELTER","01/10/2013","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",67,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"6217","SHELTER","01/08/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",47,"Individual","Liwa al Mazar ash Shamali","North",""
"6218","SHELTER","01/01/2014","1. Host Communities","5. Increased awareness about tenure",,"MADABA","Men","Caritas","   Urban areas - ","Indirect appeal","None","Yes","2","1710",79,"Individual","Madaba Governorate","Center","other Affected"
"6222","SHELTER","01/06/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",8,"#","Liwa al Mazar ash Shamali","North",""
"6241","SHELTER","01/01/2014","2. Planned Site","2. Infrastructure development & maintenance","NA","ZaatariCamp","","UNHCR","Camp    - ","Direct appeal","UNHCR","Yes","5","2",36700,"m2","Zaatari Camp (all district)","2",""
"6262","SHELTER","01/11/2014","1. Host Communities","5. Increased awareness about tenure",,"MADABA","Men","Caritas","   Urban areas - ","Indirect appeal","None","Yes","2","1710",52,"Individual","Madaba Governorate","Center","Urban"
"6323","SHELTER","01/12/2013","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",72,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"6325","SHELTER","01/09/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",47,"#","Liwa al Kurah","North",""
"6327","SHELTER","01/12/2013","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",177,"Individual","Liwa al Mazar ash Shamali","North","other Affected"
"6328","SHELTER","01/12/2014","1. Host Communities","5. Increased awareness about tenure",,"MADABA","Women","Caritas","   Urban areas - ","Indirect appeal","None","Yes","2","1710",48,"Individual","Madaba Governorate","Center","Urban"
"6367","SHELTER","01/08/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1707",22,"Individual","Liwa ar Ramtha","North","Urban"
