"","Governorate","sector","activity","Partner","Area","Refugee.Camps","End","Total","Objective","Sector","Output","Implementation","RegionCODE","Area2","units"
"846",,"MUN[RES1.2]SWM","[RES1.2.2]Capacity building progs.","UNOPS","Country Wide",,"2016-02",0,"SWM","MUNICIPALITY","Capacity building progs.","direct",1,"Country Wide Intervention","%"
"847",,"MUN[RES1.2]SWM","[RES1.2.2]Capacity building progs.","UNOPS","Country Wide",,"2016-02",150000,"SWM","MUNICIPALITY","Capacity building progs.","direct",1,"Country Wide Intervention","USD $"
"848",,"PROT[RES1.1]SGBV for JOR","[RES1.1.1]Community engagement for JOR","UNWOMEN","Country Wide",,"2016-01",1500,"SGBV for JOR","PROTECTION","Community engagement for JOR","direct",1,"Country Wide Intervention","# women"
"849",,"HLTH[RES1.1]Primary Health Care","[RES1.1.2]EPIs","UNICEF","Country Wide",,"2016-01",994000,"Primary Health Care","HEALTH","EPIs","indirect",1,"Country Wide Intervention","USD $"
"850",,"TRAN[1.1]Assessment","[RES1.1.1]Needs Assessment","UNOPS","Country Wide",,"2016-01",5e+05,"Assessment","TRANSPORT","Needs Assessment","direct",1,"Country Wide Intervention","USD $"
"851",,"MUN[RES3.2]Mun. Systems","[RES3.2.3]Property Tax colleciton","UNDP","Country Wide",,"2016-01",0,"Mun. Systems","MUNICIPALITY","Property Tax colleciton","direct",1,"Country Wide Intervention","%"
"852",,"MUN[RES3.2]Mun. Systems","[RES3.2.3]Property Tax colleciton","UNDP","Country Wide",,"2016-01",2e+05,"Mun. Systems","MUNICIPALITY","Property Tax colleciton","direct",1,"Country Wide Intervention","USD $"
"853",,"FOOD/LIV[2.5]LED and PPPs","[RES2.5.1]LED implement  LDPs","UNDP","Country Wide",,"2016-01",366869,"LED and PPPs","FOOD/LIVELIHOOD","LED implement  LDPs","direct",1,"Country Wide Intervention","USD $"
"854",,"MUN[RES3.2]Mun. Systems","[RES3.2.4]CCGPs","UNDP","Country Wide",,"2016-01",0,"Mun. Systems","MUNICIPALITY","CCGPs","direct",1,"Country Wide Intervention","%"
"855",,"MUN[RES3.2]Mun. Systems","[RES3.2.4]CCGPs","UNDP","Country Wide",,"2016-01",125000,"Mun. Systems","MUNICIPALITY","CCGPs","direct",1,"Country Wide Intervention","USD $"
"856",,"PROT[RES1.1]SGBV for JOR","[RES1.1.3]Capacity of Service Providers","UNICEF","Country Wide",,"2016-01",1000,"SGBV for JOR","PROTECTION","Capacity of Service Providers","indirect",1,"Country Wide Intervention","# male"
"857",,"PROT[RES1.1]SGBV for JOR","[RES1.1.3]Capacity of Service Providers","UNICEF","Country Wide",,"2016-01",0,"SGBV for JOR","PROTECTION","Capacity of Service Providers","indirect",1,"Country Wide Intervention","%"
"858",,"PROT[RES1.1]SGBV for JOR","[RES1.1.3]Capacity of Service Providers","UNICEF","Country Wide",,"2016-01",1e+05,"SGBV for JOR","PROTECTION","Capacity of Service Providers","indirect",1,"Country Wide Intervention","USD $"
"859",,"PROT[RES1.4]Soc Prot Services JOR","[RES1.4.5]Addiction Rehab.","UNDP","Country Wide",,"2016-01",3700000,"Soc Prot Services JOR","PROTECTION","Addiction Rehab.","direct",1,"Country Wide Intervention","USD $"
"860",,"PROT[RES1.1]SGBV for JOR","[RES1.1.1]Community engagement for JOR","UNWOMEN","Country Wide",,"2016-01",0,"SGBV for JOR","PROTECTION","Community engagement for JOR","direct",1,"Country Wide Intervention","%"
"861",,"SHLT[RES3.1]Housing Framework","[RES3.1.4]HUDC fulfils mandate","UNHABITAT","Country Wide",,"2016-01",2,"Housing Framework","SHELTER","HUDC fulfils mandate","direct",1,"Country Wide Intervention","Y/N"
"862",,"WASH[RES2.1]Wastewater","[RES2.1.1]WW collection/treatment","WVI","Country Wide",,"2015-10",212799.26,"Wastewater","WASH","WW collection/treatment","direct",1,"Country Wide Intervention","USD $"
"863",,"FOOD/LIV[2.5]LED and PPPs","[RES2.5.1]LED implement  LDPs","UNDP","Country Wide",,"2016-01",10,"LED and PPPs","FOOD/LIVELIHOOD","LED implement  LDPs","direct",1,"Country Wide Intervention","#"
"864",,"HLTH[RES1.1]Primary Health Care","[RES1.1.2]EPIs","WHO","Country Wide",,"2016-01",0,"Primary Health Care","HEALTH","EPIs","direct",1,"Country Wide Intervention","%"
"865",,"MUN[RES2.2]LDU linkages","[RES2.2.3]Mun LDU staff trained","UNDP","Country Wide",,"2016-01",0,"LDU linkages","MUNICIPALITY","Mun LDU staff trained","direct",1,"Country Wide Intervention","%"
"866",,"TRAN[1.3]Transpt Capacity in North","[RES1.3.1]MoT Transport Fleet","UNOPS","Country Wide",,"2016-01",0,"Transpt Capacity in North","TRANSPORT","MoT Transport Fleet","direct",1,"Country Wide Intervention","%"
"867",,"TRAN[1.3]Transpt Capacity in North","[RES1.3.1]MoT Transport Fleet","UNOPS","Country Wide",,"2016-01",2e+06,"Transpt Capacity in North","TRANSPORT","MoT Transport Fleet","direct",1,"Country Wide Intervention","USD $"
"868",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.3]Youth Civic Engagement","UNICEF","Country Wide",,"2016-01",0,"Reduce Social Tensions JOR","PROTECTION","Youth Civic Engagement","indirect",1,"Country Wide Intervention","%"
"869",,"TRAN[1.3]Transpt Capacity in North","[RES1.3.2]Buses Depot","UNOPS","Country Wide",,"2016-01",0,"Transpt Capacity in North","TRANSPORT","Buses Depot","direct",1,"Country Wide Intervention","%"
"870",,"TRAN[1.3]Transpt Capacity in North","[RES1.3.2]Buses Depot","UNOPS","Country Wide",,"2016-01",3e+05,"Transpt Capacity in North","TRANSPORT","Buses Depot","direct",1,"Country Wide Intervention","USD $"
"871",,"TRAN[1.3]Transpt Capacity in North","[RES1.3.2]Buses Depot","UNOPS","Country Wide",,"2016-01",1,"Transpt Capacity in North","TRANSPORT","Buses Depot","direct",1,"Country Wide Intervention","#"
"872",,"SHLT[RES3.1]Housing Framework","[RES3.1.4]HUDC fulfils mandate","UNHABITAT","Country Wide",,"2016-01",50,"Housing Framework","SHELTER","HUDC fulfils mandate","direct",1,"Country Wide Intervention","#"
"873",,"SHLT[RES3.1]Housing Framework","[RES3.1.4]HUDC fulfils mandate","UNHABITAT","Country Wide",,"2016-01",150000,"Housing Framework","SHELTER","HUDC fulfils mandate","direct",1,"Country Wide Intervention","USD $"
"874",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.3]Youth Civic Engagement","UNWOMEN","Country Wide",,"2016-01",3e+05,"Reduce Social Tensions JOR","PROTECTION","Youth Civic Engagement","direct",1,"Country Wide Intervention","USD $"
"875",,"MUN[RES2.2]LDU linkages","[RES2.2.2]Mun LED plans","UNDP","Country Wide",,"2016-01",1e+06,"LDU linkages","MUNICIPALITY","Mun LED plans","direct",1,"Country Wide Intervention","USD $"
"876",,"PROT[RES1.4]Soc Prot Services JOR","[RES1.4.1]Services for Elderly","UNDP","Country Wide",,"2016-01",250,"Soc Prot Services JOR","PROTECTION","Services for Elderly","direct",1,"Country Wide Intervention","# female"
"877",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.1]Community Multisector Prot","UNDP","Country Wide",,"2016-01",0,"Reduce Social Tensions JOR","PROTECTION","Community Multisector Prot","direct",1,"Country Wide Intervention","%"
"878",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.1]Community Multisector Prot","UNDP","Country Wide",,"2016-01",650000,"Reduce Social Tensions JOR","PROTECTION","Community Multisector Prot","direct",1,"Country Wide Intervention","USD $"
"879",,"MUN[RES2.1]Urban Service Delivery","[RES2.1.3]Comm Infrast Services","UNHABITAT","Country Wide",,"2016-01",0,"Urban Service Delivery","MUNICIPALITY","Comm Infrast Services","direct",1,"Country Wide Intervention","%"
"880",,"TRAN[2.3]Expand Road Networks","[RES2.3.3]Road Safety Awareness","UNOPS","Country Wide",,"2016-01",1,"Expand Road Networks","TRANSPORT","Road Safety Awareness","direct",1,"Country Wide Intervention","#"
"881",,"HLTH[RES1.1]Primary Health Care","[RES1.1.5]Mental Health","WHO","Country Wide",,"2016-01",0,"Primary Health Care","HEALTH","Mental Health","direct",1,"Country Wide Intervention","%"
"882",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.2] Social Tensions Projects JOR","UNDP","Country Wide",,"2016-01",37500,"Reduce Social Tensions JOR","PROTECTION"," Social Tensions Projects JOR","direct",1,"Country Wide Intervention","# men"
"883",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.2] Social Tensions Projects JOR","UNDP","Country Wide",,"2016-01",37500,"Reduce Social Tensions JOR","PROTECTION"," Social Tensions Projects JOR","direct",1,"Country Wide Intervention","# women"
"884",,"PROT[RES1.2]Child Protection for JOR","[RES1.2.3]Families mobilized","UNICEF","Country Wide",,"2016-01",30000,"Child Protection for JOR","PROTECTION","Families mobilized","indirect",1,"Country Wide Intervention","# men"
"885",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.2] Social Tensions Projects JOR","WVI","Country Wide",,"2015-10",48820,"Reduce Social Tensions JOR","PROTECTION"," Social Tensions Projects JOR","direct",1,"Country Wide Intervention","USD $"
"886",,"PROT[RES1.4]Soc Prot Services JOR","[RES1.4.5]Addiction Rehab.","UNDP","Country Wide",,"2016-01",0,"Soc Prot Services JOR","PROTECTION","Addiction Rehab.","direct",1,"Country Wide Intervention","%"
"887",,"WASH[RES3.1]WASH in Schools","[RES3.1.2]Water in 300 schools","RI","Country Wide",,"2016-01",2000,"WASH in Schools","WASH","Water in 300 schools","direct",1,"Country Wide Intervention","# girls"
"888",,"MUN[RES3.3]Urban Financing","[RES3.3.2]Trainings on credit rating methodol","UNHABITAT","Country Wide",,"2016-01",0,"Urban Financing","MUNICIPALITY","Trainings on credit rating methodol","direct",1,"Country Wide Intervention","%"
"889",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.1]Community Multisector Prot","UNDP","Country Wide",,"2016-01",50000,"Reduce Social Tensions JOR","PROTECTION","Community Multisector Prot","direct",1,"Country Wide Intervention","# men"
"890",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.3]Govt Capacity","WVI","Country Wide",,"2015-10",48820,"Reduce Social Tensions JOR","PROTECTION","Govt Capacity",,1,"Country Wide Intervention","USD $"
"891",,"PROT[RES1.4]Soc Prot Services JOR","[RES1.4.1]Services for Elderly","UNDP","Country Wide",,"2016-01",250,"Soc Prot Services JOR","PROTECTION","Services for Elderly","direct",1,"Country Wide Intervention","# male"
"892",,"WASH[RES3.1]WASH in Schools","[RES3.1.4]Hygiene materials","RI","Country Wide",,"2016-01",200,"WASH in Schools","WASH","Hygiene materials",,1,"Country Wide Intervention","# female"
"893",,"WASH[RES3.1]WASH in Schools","[RES3.1.4]Hygiene materials","RI","Country Wide",,"2016-01",2000,"WASH in Schools","WASH","Hygiene materials",,1,"Country Wide Intervention","# boys"
"894",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.3]Youth Civic Engagement","UNICEF","Country Wide",,"2016-01",20000,"Reduce Social Tensions JOR","PROTECTION","Youth Civic Engagement","indirect",1,"Country Wide Intervention","# male"
"895",,"WASH[RES3.1]WASH in Schools","[RES3.1.4]Hygiene materials","RI","Country Wide",,"2016-01",0,"WASH in Schools","WASH","Hygiene materials",,1,"Country Wide Intervention","%"
"896",,"WASH[RES3.1]WASH in Schools","[RES3.1.4]Hygiene materials","RI","Country Wide",,"2016-01",5e+05,"WASH in Schools","WASH","Hygiene materials",,1,"Country Wide Intervention","USD $"
"897",,"PROT[RES1.1]SGBV for JOR","[RES1.1.1]Community engagement for JOR","UNWOMEN","Country Wide",,"2016-01",500,"SGBV for JOR","PROTECTION","Community engagement for JOR","direct",1,"Country Wide Intervention","# girls"
"898",,"MUN[RES3.3]Urban Financing","[RES3.3.1]Awarenesss and outreach teams","UNHABITAT","Country Wide",,"2016-01",2,"Urban Financing","MUNICIPALITY","Awarenesss and outreach teams","direct",1,"Country Wide Intervention","Y/N"
"899",,"PROT[RES1.1]SGBV for JOR","[RES1.1.2]Multi-sector for JOR","UNICEF","Country Wide",,"2016-01",0,"SGBV for JOR","PROTECTION","Multi-sector for JOR","indirect",1,"Country Wide Intervention","# boys"
"900",,"SHLT[RES3.1]Housing Framework","[RES3.1.3]Policy Reforms","UNHABITAT","Country Wide",,"2016-01",45000,"Housing Framework","SHELTER","Policy Reforms","direct",1,"Country Wide Intervention","USD $"
"901",,"WASH[RES3.1]WASH in Schools","[RES3.1.4]Hygiene materials","WVI","Country Wide",,"2015-10",48820,"WASH in Schools","WASH","Hygiene materials",,1,"Country Wide Intervention","USD $"
"902",,"PROT[RES1.1]SGBV for JOR","[RES1.1.2]Multi-sector for JOR","UNICEF","Country Wide",,"2016-01",300,"SGBV for JOR","PROTECTION","Multi-sector for JOR","indirect",1,"Country Wide Intervention","# women"
"903",,"SHLT[RES3.1]Housing Framework","[RES3.1.4]HUDC fulfils mandate","UNHABITAT","Country Wide",,"2016-01",0,"Housing Framework","SHELTER","HUDC fulfils mandate","direct",1,"Country Wide Intervention","%"
"904",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.1]Community Multisector Prot","UNDP","Country Wide",,"2016-01",50000,"Reduce Social Tensions JOR","PROTECTION","Community Multisector Prot","direct",1,"Country Wide Intervention","# women"
"905",,"SHLT[RES3.1]Housing Framework","[RES3.1.1]Assessment","UNHABITAT","Country Wide",,"2016-01",0,"Housing Framework","SHELTER","Assessment","direct",1,"Country Wide Intervention","%"
"906",,"TRAN[2.3]Expand Road Networks","[RES2.3.3]Road Safety Awareness","UNOPS","Country Wide",,"2016-01",0,"Expand Road Networks","TRANSPORT","Road Safety Awareness","direct",1,"Country Wide Intervention","%"
"907",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.2] Social Tensions Projects JOR","UNDP","Country Wide",,"2016-01",37500,"Reduce Social Tensions JOR","PROTECTION"," Social Tensions Projects JOR","direct",1,"Country Wide Intervention","# boys"
"908",,"MUN[RES2.1]Urban Service Delivery","[RES2.1.3]Comm Infrast Services","UNHABITAT","Country Wide",,"2016-01",4e+05,"Urban Service Delivery","MUNICIPALITY","Comm Infrast Services","direct",1,"Country Wide Intervention","USD $"
"909",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.2] Social Tensions Projects JOR","UNDP","Country Wide",,"2016-01",37500,"Reduce Social Tensions JOR","PROTECTION"," Social Tensions Projects JOR","direct",1,"Country Wide Intervention","# girls"
"910",,"SHLT[RES3.1]Housing Framework","[RES3.1.2]Nat Housing Strategy","UNHABITAT","Country Wide",,"2016-01",0,"Housing Framework","SHELTER","Nat Housing Strategy","direct",1,"Country Wide Intervention","USD $"
"911",,"PROT[RES1.1]SGBV for JOR","[RES1.1.1]Community engagement for JOR","UNWOMEN","Country Wide",,"2016-01",250,"SGBV for JOR","PROTECTION","Community engagement for JOR","direct",1,"Country Wide Intervention","# men"
"912",,"PROT[RES1.4]Soc Prot Services JOR","[RES1.4.5]Addiction Rehab.","UNDP","Country Wide",,"2016-01",75,"Soc Prot Services JOR","PROTECTION","Addiction Rehab.","direct",1,"Country Wide Intervention","# male"
"913",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.2] Social Tensions Projects JOR","WVI","Country Wide",,"2015-10",100,"Reduce Social Tensions JOR","PROTECTION"," Social Tensions Projects JOR","direct",1,"Country Wide Intervention","%"
"914",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.1]Community Multisector Prot","UNICEF","Country Wide",,"2016-01",20000,"Reduce Social Tensions JOR","PROTECTION","Community Multisector Prot","indirect",1,"Country Wide Intervention","# women"
"915",,"WASH[RES3.1]WASH in Schools","[RES3.1.2]Water in 300 schools","RI","Country Wide",,"2016-01",2000,"WASH in Schools","WASH","Water in 300 schools","direct",1,"Country Wide Intervention","# boys"
"916",,"PROT[RES1.1]SGBV for JOR","[RES1.1.2]Multi-sector for JOR","UNICEF","Country Wide",,"2016-01",304693,"SGBV for JOR","PROTECTION","Multi-sector for JOR","indirect",1,"Country Wide Intervention","USD $"
"917",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.3]Govt Capacity","WVI","Country Wide",,"2015-10",100,"Reduce Social Tensions JOR","PROTECTION","Govt Capacity",,1,"Country Wide Intervention","%"
"918",,"SHLT[RES3.1]Housing Framework","[RES3.1.1]Assessment","UNHABITAT","Country Wide",,"2016-01",1,"Housing Framework","SHELTER","Assessment","direct",1,"Country Wide Intervention","Y/N"
"919",,"PROT[RES1.1]SGBV for JOR","[RES1.1.2]Multi-sector for JOR","UNICEF","Country Wide",,"2016-01",0,"SGBV for JOR","PROTECTION","Multi-sector for JOR","indirect",1,"Country Wide Intervention","%"
"920",,"PROT[RES1.1]SGBV for JOR","[RES1.1.3]Capacity of Service Providers","UNICEF","Country Wide",,"2016-01",1,"SGBV for JOR","PROTECTION","Capacity of Service Providers","indirect",1,"Country Wide Intervention","#"
"921",,"WASH[RES3.1]WASH in Schools","[RES3.1.4]Hygiene materials","RI","Country Wide",,"2016-01",200,"WASH in Schools","WASH","Hygiene materials",,1,"Country Wide Intervention","# male"
"922",,"TRAN[2.3]Expand Road Networks","[RES2.3.3]Road Safety Awareness","UNOPS","Country Wide",,"2016-01",2e+05,"Expand Road Networks","TRANSPORT","Road Safety Awareness","direct",1,"Country Wide Intervention","USD $"
"923",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.1]Community Multisector Prot","UNICEF","Country Wide",,"2016-01",0,"Reduce Social Tensions JOR","PROTECTION","Community Multisector Prot","indirect",1,"Country Wide Intervention","%"
"924",,"SHLT[RES3.1]Housing Framework","[RES3.1.1]Assessment","UNHABITAT","Country Wide",,"2016-01",1e+05,"Housing Framework","SHELTER","Assessment","direct",1,"Country Wide Intervention","USD $"
"925",,"WASH[RES1.1]Rehab Wells","[RES1.1.1]Rehab Existing wells","Mercy Corps","Country Wide",,"2016-01",2e+06,"Rehab Wells","WASH","Rehab Existing wells","Direct",1,"Country Wide Intervention","USD $"
"926",,"PROT[RES1.1]SGBV for JOR","[RES1.1.2]Multi-sector for JOR","UNFPA","Country Wide",,"2016-01",50,"SGBV for JOR","PROTECTION","Multi-sector for JOR","indirect",1,"Country Wide Intervention","# girls"
"927",,"TRAN[1.1]Assessment","[RES1.1.1]Needs Assessment","UNOPS","Country Wide",,"2016-01",2,"Assessment","TRANSPORT","Needs Assessment","direct",1,"Country Wide Intervention","Y/N"
"928",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.1]Community Multisector Prot","UNICEF","Country Wide",,"2016-01",5e+05,"Reduce Social Tensions JOR","PROTECTION","Community Multisector Prot","indirect",1,"Country Wide Intervention","USD $"
"929",,"PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.3]Govt Capacity","UNDP","Country Wide",,"2016-01",1450000,"Reduce Social Tensions JOR","PROTECTION","Govt Capacity",,1,"Country Wide Intervention","USD $"
"930",,"WASH[RES3.1]WASH in Schools","[RES3.1.2]Water in 300 schools","RI","Country Wide",,"2016-01",0,"WASH in Schools","WASH","Water in 300 schools","direct",1,"Country Wide Intervention","%"
"931",,"PROT[RES1.1]SGBV for JOR","[RES1.1.3]Capacity of Service Providers","UNICEF","Country Wide",,"2016-01",1000,"SGBV for JOR","PROTECTION","Capacity of Service Providers","indirect",1,"Country Wide Intervention","# female"
"932",,"WASH[RES3.1]WASH in Schools","[RES3.1.4]Hygiene materials","WVI","Country Wide",,"2015-10",100,"WASH in Schools","WASH","Hygiene materials",,1,"Country Wide Intervention","%"
